"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Algeria","DZA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6614195242065","69.7121595512763","69.9126399202679","70.1462600998506","70.8737114033187","71.6288876913553","72.4044634019564","73.1551919557707","73.8884135155207","74.6272395666084","75.3489417811325","76.0276461069627","76.6776683723626","77.290422405318","77.520632044331","77.7310715684289","77.943218068073","78.1205484291516","","",
"Europe & Central Asia","ECS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.307229841292","87.4023495775894","87.57993250004","87.7575056658819","88.1011543692819","88.7879272488912","89.1138211832171","89.4379942196598","89.7547951108275","90.0663526730669","90.3827915394865","90.6879011402844","90.9794304843779","91.252663169576","91.3977837511655","91.5283500544718","91.6469919101352","91.7577503059111","","",
"Ecuador","ECU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2277773043838","66.8520654781407","67.4260872775396","67.966524398335","68.5069070050769","69.0469655174243","69.5867032116594","70.1266564806711","70.6662932135282","71.2055968705821","71.7448554108345","72.274681086333","72.7978481534086","73.3209818663889","73.8438026303727","74.3668655599261","74.8514112329373","75.0680124163761","","",
"Egypt, Arab Rep.","EGY","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5774205043363","95.7139258559984","95.8603793514262","96.0036970726662","96.1724266984803","96.3432175940046","96.5143205766835","96.6822753746948","96.8473284632594","97.0123067398162","97.1792585603091","97.3356879133333","97.497508086239","97.631056460127","97.7638175481507","97.9144554264807","98.0478898970068","98.0700361273082","","",
"Eritrea","ERI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8385751295337","98.8194892672095","98.8004057029339","98.7813152809332","98.7622339050069","98.7431480073561","98.7240577999916","98.7049698463649","98.6858861357762","98.6668002954135","98.6477185652462","98.6286326972353","98.5959063876021","98.5477054327607","98.4993545420983","98.4800726581712","98.4607849087082","98.4414891975907","","",
"Estonia","EST","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.225313836727","93.4493936485812","93.6756273685723","93.9038872617764","94.134330578806","94.3669592691451","94.6016636227666","94.8385804967216","95.0777174565946","95.3190802493991","95.3756766293297","95.1006134943613","94.8269557959477","94.55417182277","94.2807054557785","93.964795510394","93.6488719039139","93.3329932232526","","",
"Ethiopia","ETH","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52877017827195","4.92116729101245","5.40115681342069","5.62690477413049","5.84600499621749","6.0881468323792","6.35353302090654","6.64733293276532","7.02574740594318","7.42771633952244","7.85397160876156","8.30346226385714","8.77653561082652","9.26619685871065","9.77840677353694","10.3124430678559","10.8682588688281","11.4447731632854","","",
"European Union","EUU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.6460603954289","93.7754333149426","93.9276399622821","94.0744515462355","94.315683568679","94.5116385799401","94.7484464589767","94.9890292329285","95.2279585773901","95.4532579277182","95.7041699983071","95.9415897885436","96.1870943847704","96.4044138133751","96.6199825840944","96.8462000726349","97.060364672744","97.1944062441655","","",
"Fragile and conflict affected situations","FCS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
